,id,url,title,year,genre,certificate,runtime,imdb_rating,metascore
2001,tt1247690,/title/tt1247690/,Serena,2014,"['Drama', ' History', ' Romance']",R,109,54.0,
2002,tt5990474,/title/tt5990474/,Columbus,2017,['Drama'],Not Rated,100,72.0,
2003,tt1800741,/title/tt1800741/,Step Up Revolution,2012,"['Drama', ' Music', ' Romance']",PG-13,99,64.0,43.0
2004,tt1836944,/title/tt1836944/,The Baytown Outlaws,2012,"['Action', ' Comedy', ' Crime']",R,98,63.0,
2005,tt7772582,/title/tt7772582/,Never Rarely Sometimes Always,2020,['Drama'],PG-13,101,74.0,
2006,tt1047540,/title/tt1047540/,Parental Guidance,2012,"['Comedy', ' Family']",PG,105,60.0,
2007,tt1738387,/title/tt1738387/,The River Murders,2011,"['Crime', ' Mystery', ' Thriller']",R,92,52.0,
2008,tt2334649,/title/tt2334649/,Fruitvale Station,2013,"['Biography', ' Crime', ' Drama']",R,85,75.0,
2009,tt9139586,/title/tt9139586/,Arkansas,2020,"['Crime', ' Thriller']",R,117,60.0,55.0
2010,t13432484,/title/tt13432484/,Zeros and Ones,2021,"['Thriller', ' War']",R,87,33.0,
2011,tt6461318,/title/tt6461318/,Lorelei,2020,['Drama'],,111,63.0,
2012,tt1780967,/title/tt1780967/,Seberg,2019,"['Biography', ' Drama', ' Thriller']",R,102,59.0,54.0
2013,tt7868082,/title/tt7868082/,Charming the Hearts of Men,2021,"['Drama', ' History', ' Romance']",,107,69.0,
2014,tt7957694,/title/tt7957694/,The Last Summer,2019,"['Comedy', ' Romance']",TV-14,109,55.0,
2015,tt6428676,/title/tt6428676/,Wonder Park,2019,"['Animation', ' Adventure', ' Comedy']",PG,85,58.0,45.0
2016,tt1072748,/title/tt1072748/,Winchester,2018,"['Drama', ' Fantasy', ' Horror']",PG-13,99,54.0,
2017,tt1656190,/title/tt1656190/,Safe,2012,"['Action', ' Crime', ' Thriller']",R,94,65.0,55.0
2018,tt1999995,/title/tt1999995/,Would You Rather,2012,"['Horror', ' Thriller']",Not Rated,93,57.0,
2019,tt6833470,/title/tt6833470/,The Swing of Things,2020,['Comedy'],R,93,29.0,
2020,tt0491203,/title/tt0491203/,Tulip Fever,2017,"['Drama', ' History', ' Romance']",R,105,62.0,
2021,tt2978102,/title/tt2978102/,Term Life,2016,"['Action', ' Crime', ' Drama']",R,93,55.0,
2022,tt9231040,/title/tt9231040/,First Cow,2019,"['Drama', ' Western']",PG-13,122,71.0,
2023,tt2709692,/title/tt2709692/,The Grinch,2018,"['Animation', ' Adventure', ' Comedy']",PG,85,63.0,51.0
2024,tt3007512,/title/tt3007512/,The Water Diviner,2014,"['Drama', ' History', ' War']",R,111,70.0,50.0
2025,tt4761916,/title/tt4761916/,Unfriended: Dark Web,2018,"['Horror', ' Mystery', ' Thriller']",R,92,60.0,53.0
2026,t11044858,/title/tt11044858/,Nocturne,2020,"['Drama', ' Horror', ' Music']",Not Rated,90,57.0,58.0
2027,tt0990407,/title/tt0990407/,The Green Hornet,2011,"['Action', ' Comedy', ' Crime']",PG-13,119,58.0,
2028,tt4975920,/title/tt4975920/,The Kid,2019,"['Biography', ' Drama', ' Western']",R,100,59.0,51.0
2029,tt1869716,/title/tt1869716/,The East,2013,"['Crime', ' Drama', ' Thriller']",PG-13,116,68.0,
2030,tt9134216,/title/tt9134216/,Playing with Fire,2019,"['Comedy', ' Family']",PG,96,51.0,
2031,tt4677924,/title/tt4677924/,Woodshock,2017,"['Drama', ' Fantasy', ' Horror']",R,100,42.0,
2032,tt8000908,/title/tt8000908/,Robert the Bruce,2019,"['Biography', ' Drama', ' History']",,124,54.0,42.0
2033,tt6588950,/title/tt6588950/,Senior Moment,2021,"['Comedy', ' Drama', ' Romance']",,92,59.0,41.0
2034,tt3963816,/title/tt3963816/,Marauders,2016,"['Action', ' Crime', ' Thriller']",R,107,55.0,42.0
2035,tt0995854,/title/tt0995854/,A Journal for Jordan,2021,['Drama'],PG-13,131,57.0,42.0
2036,t13182756,/title/tt13182756/,The Most Reluctant Convert,2021,"['Biography', ' Drama', ' History']",,73,67.0,
2037,tt1591479,/title/tt1591479/,Act of Valor,2012,"['Action', ' Adventure', ' Thriller']",R,110,64.0,40.0
2038,tt2051879,/title/tt2051879/,Europa Report,2013,"['Adventure', ' Drama', ' Mystery']",PG-13,90,64.0,
2039,t10055546,/title/tt10055546/,Supercool,2021,"['Action', ' Comedy', ' Crime']",,100,51.0,
2040,tt8145202,/title/tt8145202/,The F**k-It List,2020,['Comedy'],TV-MA,103,51.0,
2041,tt1152398,/title/tt1152398/,Beastly,2011,"['Drama', ' Fantasy', ' Romance']",PG-13,86,55.0,40.0
2042,tt2398241,/title/tt2398241/,Smurfs: The Lost Village,2017,"['Animation', ' Adventure', ' Comedy']",PG,90,59.0,40.0
2043,tt1650043,/title/tt1650043/,Diary of a Wimpy Kid: Rodrick Rules,2011,"['Comedy', ' Family']",PG,99,65.0,51.0
2044,tt1472584,/title/tt1472584/,Max Steel,2016,"['Action', ' Adventure', ' Fantasy']",PG-13,92,46.0,
2045,tt3401882,/title/tt3401882/,Fist Fight,2017,['Comedy'],R,91,56.0,
2046,tt3282076,/title/tt3282076/,Domino,2019,"['Action', ' Crime', ' Thriller']",R,89,45.0,40.0
2047,tt5655222,/title/tt5655222/,The Hero,2017,"['Drama', ' Romance', ' Western']",R,96,65.0,
2048,t13309978,/title/tt13309978/,Superhost,2021,"['Horror', ' Thriller']",,84,55.0,
2049,tt7392014,/title/tt7392014/,Falling for Figaro,2020,"['Comedy', ' Romance']",,104,64.0,51.0
2050,tt4807408,/title/tt4807408/,The Best of Enemies,2019,"['Biography', ' Drama', ' History']",PG-13,133,73.0,49.0
2051,tt2582500,/title/tt2582500/,Shut In,2016,"['Drama', ' Horror', ' Mystery']",PG-13,91,47.0,
2052,tt2357129,/title/tt2357129/,Jobs,2013,"['Biography', ' Drama']",PG-13,128,60.0,44.0
2053,tt4337690,/title/tt4337690/,90 Minutes in Heaven,2015,['Drama'],PG-13,121,48.0,
2054,tt1666186,/title/tt1666186/,Vampires Suck,2010,"['Comedy', ' Horror']",PG-13,82,34.0,
2055,tt2199571,/title/tt2199571/,Run All Night,2015,"['Action', ' Crime', ' Thriller']",R,114,66.0,59.0
2056,tt5805752,/title/tt5805752/,Brigsby Bear,2017,"['Comedy', ' Drama']",PG-13,97,73.0,
2057,t12829958,/title/tt12829958/,The Old Ways,2020,"['Drama', ' Fantasy', ' Horror']",R,90,54.0,
2058,tt1615918,/title/tt1615918/,Alvin and the Chipmunks: Chipwrecked,2011,"['Animation', ' Adventure', ' Comedy']",G,87,43.0,
2059,tt2382396,/title/tt2382396/,Joe,2013,"['Crime', ' Drama']",R,117,68.0,
2060,tt1470023,/title/tt1470023/,MacGruber,2010,"['Action', ' Comedy']",R,90,56.0,43.0
2061,tt8750570,/title/tt8750570/,Sergio,2020,"['Biography', ' Drama', ' History']",R,118,62.0,55.0
2062,tt8883524,/title/tt8883524/,Bloodline,2018,"['Crime', ' Horror', ' Thriller']",R,97,60.0,50.0
2063,tt7325622,/title/tt7325622/,18½,2021,"['Comedy', ' Thriller']",PG-13,88,72.0,
2064,tt1204975,/title/tt1204975/,Last Vegas,2013,"['Comedy', ' Drama']",PG-13,105,66.0,48.0
2065,tt7634968,/title/tt7634968/,What Men Want,2019,"['Comedy', ' Fantasy', ' Romance']",R,117,53.0,49.0
2066,tt6643972,/title/tt6643972/,Triple Threat,2019,"['Action', ' Thriller']",R,96,56.0,60.0
2067,t12528166,/title/tt12528166/,Out of Death,2021,"['Crime', ' Thriller']",R,96,32.0,
2068,tt1612782,/title/tt1612782/,The Butterfly Room,2012,"['Horror', ' Thriller']",Not Rated,87,54.0,
2069,tt2119543,/title/tt2119543/,The House with a Clock in Its Walls,2018,"['Comedy', ' Family', ' Fantasy']",PG,105,60.0,57.0
2070,tt5737536,/title/tt5737536/,Future World,2018,"['Action', ' Adventure', ' Sci-Fi']",R,88,32.0,
2071,tt0804497,/title/tt0804497/,It's Kind of a Funny Story,2010,"['Comedy', ' Drama', ' Romance']",PG-13,101,71.0,
2072,t10810850,/title/tt10810850/,The Fabulous Filipino Brothers,2021,"['Comedy', ' Romance']",,99,60.0,
2073,tt8169446,/title/tt8169446/,Wine Country,2019,"['Adventure', ' Comedy', ' Drama']",R,103,54.0,56.0
2074,tt1531663,/title/tt1531663/,Everything Must Go,2010,['Drama'],R,97,64.0,
2075,tt4530884,/title/tt4530884/,I Spit on Your Grave: Vengeance Is Mine,2015,"['Horror', ' Thriller']",Unrated,92,51.0,
2076,tt1107319,/title/tt1107319/,Dirty Girl,2010,"['Comedy', ' Drama']",R,90,64.0,
2077,tt1433207,/title/tt1433207/,The Details,2011,"['Comedy', ' Drama']",R,101,61.0,56.0
2078,tt2243537,/title/tt2243537/,A Haunted House,2013,"['Comedy', ' Fantasy', ' Horror']",R,86,50.0,
2079,tt6547170,/title/tt6547170/,Reprisal,2018,"['Action', ' Drama', ' Thriller']",R,89,42.0,
2080,tt3654796,/title/tt3654796/,Creep 2,2017,"['Crime', ' Drama', ' Horror']",Not Rated,78,64.0,
2081,tt8829830,/title/tt8829830/,Fatale,2020,['Thriller'],R,102,54.0,42.0
2082,tt3203606,/title/tt3203606/,Trumbo,2015,"['Biography', ' Drama']",R,124,74.0,60.0
2083,tt3685236,/title/tt3685236/,Ibiza,2018,"['Comedy', ' Romance']",TV-MA,94,52.0,56.0
2084,tt2515034,/title/tt2515034/,The Gunman,2015,"['Action', ' Adventure', ' Crime']",R,115,58.0,
2085,tt8560172,/title/tt8560172/,The Very Excellent Mr. Dundee,2020,['Comedy'],PG-13,88,49.0,
2086,t11388278,/title/tt11388278/,A Week Away,2021,"['Drama', ' Family', ' Musical']",TV-PG,94,57.0,
2087,tt2314824,/title/tt2314824/,Behaving Badly,2014,"['Comedy', ' Romance']",R,97,44.0,
2088,tt1734493,/title/tt1734493/,Unlocked,2017,"['Action', ' Thriller']",R,98,63.0,46.0
2089,tt2401878,/title/tt2401878/,Anomalisa,2015,"['Animation', ' Comedy', ' Drama']",R,90,72.0,
2090,tt1731697,/title/tt1731697/,The Lords of Salem,2012,"['Horror', ' Thriller']",R,101,51.0,57.0
2091,tt1929297,/title/tt1929297/,Last Moment of Clarity,2020,['Thriller'],R,90,51.0,
2092,tt2490326,/title/tt2490326/,Cooties,2014,"['Action', ' Comedy', ' Horror']",R,88,57.0,49.0
2093,tt1322312,/title/tt1322312/,Going the Distance,2010,"['Comedy', ' Romance']",R,102,63.0,51.0
2094,tt1913166,/title/tt1913166/,Nurse,2013,"['Horror', ' Thriller']",R,84,45.0,
2095,tt6733874,/title/tt6733874/,America: The Motion Picture,2021,"['Animation', ' Action', ' Adventure']",TV-MA,98,56.0,
2096,tt6010628,/title/tt6010628/,Zoe,2018,"['Romance', ' Sci-Fi']",R,104,60.0,
2097,tt1258972,/title/tt1258972/,The Man with the Iron Fists,2012,['Action'],R,95,53.0,51.0
2098,tt7975192,/title/tt7975192/,Hide and Seek,2021,"['Mystery', ' Thriller']",R,83,40.0,
2099,tt1780798,/title/tt1780798/,Clown,2014,"['Horror', ' Thriller']",R,100,57.0,42.0
2100,tt1850457,/title/tt1850457/,Sisters,2015,['Comedy'],R,118,60.0,58.0
2101,tt4131800,/title/tt4131800/,My Little Pony: The Movie,2017,"['Animation', ' Adventure', ' Comedy']",PG,99,60.0,
2102,tt3179568,/title/tt3179568/,"Men, Women & Children",2014,"['Comedy', ' Drama']",R,119,66.0,
2103,tt8593904,/title/tt8593904/,Rifkin's Festival,2020,"['Comedy', ' Romance']",PG-13,88,61.0,44.0
2104,tt2771372,/title/tt2771372/,Veronica Mars,2014,"['Crime', ' Drama', ' Mystery']",PG-13,107,67.0,
2105,t14031338,/title/tt14031338/,Language Lessons,2021,"['Comedy', ' Drama']",,91,71.0,
2106,tt3739110,/title/tt3739110/,The Yellow Birds,2017,"['Drama', ' War']",R,94,57.0,56.0
2107,tt3168230,/title/tt3168230/,Mr. Holmes,2015,"['Drama', ' Mystery']",PG,104,68.0,
2108,t10308928,/title/tt10308928/,Force of Nature,2020,"['Crime', ' Drama', ' Thriller']",R,91,45.0,
2109,tt5893332,/title/tt5893332/,Sandy Wexler,2017,['Comedy'],TV-14,130,52.0,40.0
2110,tt0485985,/title/tt0485985/,Red Tails,2012,"['Action', ' Drama', ' History']",PG-13,125,59.0,46.0
2111,tt0873886,/title/tt0873886/,Red State,2011,"['Action', ' Crime', ' Horror']",R,88,61.0,50.0
2112,tt4669986,/title/tt4669986/,Loving,2016,"['Biography', ' Drama', ' Romance']",PG-13,123,70.0,
2113,tt1629757,/title/tt1629757/,Chasing Mavericks,2012,"['Biography', ' Drama', ' Sport']",PG,116,71.0,45.0
2114,tt7616798,/title/tt7616798/,A Dog's Way Home,2019,"['Adventure', ' Drama', ' Family']",PG,96,67.0,50.0
2115,t10676012,/title/tt10676012/,To All the Boys: Always and Forever,2021,"['Comedy', ' Drama', ' Romance']",TV-14,109,63.0,
2116,tt3203528,/title/tt3203528/,Bad Samaritan,2018,"['Crime', ' Horror', ' Thriller']",R,110,64.0,42.0
2117,tt1564349,/title/tt1564349/,Dolphin Tale,2011,"['Drama', ' Family']",PG,113,68.0,
2118,tt3488710,/title/tt3488710/,The Walk,2015,"['Adventure', ' Biography', ' Drama']",PG,123,73.0,
2119,tt2017020,/title/tt2017020/,The Smurfs 2,2013,"['Animation', ' Adventure', ' Comedy']",PG,105,53.0,
2120,tt0914863,/title/tt0914863/,Unthinkable,2010,"['Crime', ' Drama', ' Thriller']",R,97,70.0,
2121,tt0975645,/title/tt0975645/,Hitchcock,2012,"['Biography', ' Drama', ' Romance']",PG-13,98,68.0,55.0
2122,tt1142977,/title/tt1142977/,Frankenweenie,2012,"['Animation', ' Comedy', ' Drama']",PG,87,69.0,
2123,tt1600195,/title/tt1600195/,Abduction,2011,"['Action', ' Mystery', ' Thriller']",PG-13,106,51.0,
2124,tt1905040,/title/tt1905040/,Devil's Pass,2013,"['Horror', ' Mystery', ' Thriller']",R,100,57.0,49.0
2125,tt2326554,/title/tt2326554/,A Girl Walks Home Alone at Night,2014,"['Drama', ' Horror', ' Romance']",Not Rated,101,69.0,
2126,tt1658801,/title/tt1658801/,Freeheld,2015,"['Biography', ' Drama', ' Romance']",PG-13,103,66.0,50.0
2127,t13363828,/title/tt13363828/,We Need to Do Something,2021,"['Horror', ' Mystery']",Unrated,97,45.0,48.0
2128,tt0431021,/title/tt0431021/,The Possession,2012,"['Horror', ' Mystery', ' Thriller']",PG-13,92,59.0,45.0
2129,tt3458510,/title/tt3458510/,Dude,2018,"['Comedy', ' Drama']",TV-MA,97,51.0,
2130,tt0498381,/title/tt0498381/,Rings,2017,"['Drama', ' Horror', ' Mystery']",PG-13,102,45.0,
2131,t10994688,/title/tt10994688/,The Binge,2020,['Comedy'],TV-MA,98,52.0,
2132,tt1881109,/title/tt1881109/,Zeroville,2019,"['Comedy', ' Drama', ' Mystery']",R,96,45.0,
2133,tt2035630,/title/tt2035630/,Starlet,2012,['Drama'],Not Rated,103,69.0,
2134,tt1235522,/title/tt1235522/,Broken City,2013,"['Action', ' Crime', ' Drama']",R,109,61.0,49.0
2135,tt1694020,/title/tt1694020/,The Guilt Trip,2012,"['Comedy', ' Drama']",PG-13,95,58.0,50.0
2136,tt1716777,/title/tt1716777/,People Like Us,2012,"['Comedy', ' Drama']",PG-13,114,70.0,49.0
2137,t10276470,/title/tt10276470/,Work It,2020,"['Comedy', ' Music']",TV-14,93,61.0,58.0
2138,t11084896,/title/tt11084896/,Spirit Untamed,2021,"['Animation', ' Adventure', ' Comedy']",PG,88,55.0,49.0
2139,tt1742044,/title/tt1742044/,Jersey Boys,2014,"['Biography', ' Drama', ' Music']",R,134,68.0,54.0
2140,tt3286052,/title/tt3286052/,The Blackcoat's Daughter,2015,"['Horror', ' Mystery', ' Thriller']",R,93,59.0,
2141,tt2994190,/title/tt2994190/,Camp X-Ray,2014,"['Drama', ' War']",R,117,69.0,54.0
2142,tt4859168,/title/tt4859168/,Then Came You,2018,"['Adventure', ' Comedy', ' Drama']",Not Rated,97,69.0,44.0
2143,tt3750872,/title/tt3750872/,The Wife,2017,['Drama'],R,99,72.0,
2144,tt5929754,/title/tt5929754/,Wildlife,2018,['Drama'],PG-13,105,68.0,
2145,tt2493486,/title/tt2493486/,Last Knights,2015,"['Action', ' Drama', ' History']",R,115,61.0,
2146,tt5206260,/title/tt5206260/,The Willoughbys,2020,"['Animation', ' Adventure', ' Comedy']",PG,90,63.0,
2147,tt5316540,/title/tt5316540/,Close,2019,"['Action', ' Drama', ' Thriller']",TV-MA,94,57.0,51.0
2148,tt1462041,/title/tt1462041/,Dream House,2011,"['Drama', ' Mystery', ' Thriller']",PG-13,92,60.0,
2149,tt1418377,/title/tt1418377/,"I, Frankenstein",2014,"['Action', ' Fantasy', ' Sci-Fi']",PG-13,92,51.0,
2150,tt5301662,/title/tt5301662/,Marshall,2017,"['Biography', ' Crime', ' Drama']",PG-13,118,72.0,
2151,tt7738450,/title/tt7738450/,Thunder Road,2018,"['Comedy', ' Drama']",,92,70.0,
2152,tt1034389,/title/tt1034389/,The Eagle,2011,"['Action', ' Adventure', ' Drama']",PG-13,114,62.0,55.0
2153,tt1872818,/title/tt1872818/,Liberal Arts,2012,"['Comedy', ' Drama', ' Romance']",PG-13,97,67.0,55.0
2154,t11390036,/title/tt11390036/,A Fall from Grace,2020,['Thriller'],TV-MA,120,58.0,
2155,tt7541106,/title/tt7541106/,1BR,2019,"['Drama', ' Horror', ' Thriller']",TV-MA,90,58.0,56.0
2156,tt8385474,/title/tt8385474/,A Dog's Journey,2019,"['Adventure', ' Comedy', ' Drama']",PG,109,74.0,43.0
2157,tt3231054,/title/tt3231054/,Risen,2016,"['Action', ' Drama', ' History']",PG-13,107,63.0,51.0
2158,tt4481514,/title/tt4481514/,The House,2017,"['Comedy', ' Crime']",R,88,56.0,
2159,tt0427152,/title/tt0427152/,Dinner for Schmucks,2010,['Comedy'],PG-13,114,59.0,56.0
2160,tt3547306,/title/tt3547306/,Cut Throat City,2020,"['Action', ' Crime', ' Drama']",R,123,48.0,
2161,tt6560164,/title/tt6560164/,Sweetheart,2019,"['Adventure', ' Horror', ' Sci-Fi']",PG-13,82,58.0,
2162,tt2230358,/title/tt2230358/,Curse of Chucky,2013,"['Horror', ' Thriller']",R,97,56.0,58.0
2163,tt2139555,/title/tt2139555/,Playing It Cool,2014,"['Comedy', ' Romance']",R,94,59.0,
2164,tt3813310,/title/tt3813310/,Cop Car,2015,"['Crime', ' Thriller']",R,88,63.0,
2165,tt2140037,/title/tt2140037/,Jane Got a Gun,2015,"['Action', ' Drama', ' Western']",R,98,59.0,49.0
2166,tt9000302,/title/tt9000302/,Impetigore,2019,"['Horror', ' Mystery', ' Thriller']",Not Rated,106,66.0,
2167,tt8160834,/title/tt8160834/,Follow Me,2020,"['Adventure', ' Horror', ' Mystery']",R,91,54.0,
2168,t13694706,/title/tt13694706/,The Survivalist,2021,"['Action', ' Sci-Fi', ' Thriller']",R,91,35.0,
2169,tt6436726,/title/tt6436726/,7500,2019,"['Action', ' Drama', ' Thriller']",R,93,63.0,58.0
2170,tt2112096,/title/tt2112096/,Absolutely Fabulous: The Movie,2016,"['Comedy', ' Crime']",R,91,54.0,59.0
2171,tt7424200,/title/tt7424200/,Teen Titans GO! To the Movies,2018,"['Animation', ' Action', ' Adventure']",PG,84,67.0,
2172,tt5664636,/title/tt5664636/,Goosebumps 2: Haunted Halloween,2018,"['Adventure', ' Comedy', ' Fantasy']",PG,90,56.0,53.0
2173,tt2776878,/title/tt2776878/,Thank You for Your Service,2017,"['Biography', ' Drama', ' War']",R,109,65.0,
2174,tt9392374,/title/tt9392374/,Girl,2020,['Thriller'],,92,49.0,
2175,tt2072233,/title/tt2072233/,Sleepless,2017,"['Action', ' Crime', ' Thriller']",R,95,56.0,
2176,tt1932718,/title/tt1932718/,Thanks for Sharing,2012,"['Comedy', ' Drama', ' Romance']",R,112,64.0,54.0
2177,t10183816,/title/tt10183816/,Dangerous Lies,2020,['Thriller'],TV-14,96,53.0,51.0
2178,tt1468846,/title/tt1468846/,Get a Job,2016,['Comedy'],R,83,52.0,
2179,tt5459382,/title/tt5459382/,The Etruscan Smile,2018,['Drama'],R,107,69.0,54.0
2180,tt2918436,/title/tt2918436/,The Lazarus Effect,2015,"['Horror', ' Mystery', ' Sci-Fi']",PG-13,83,52.0,
2181,tt2652118,/title/tt2652118/,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,"['Action', ' Adventure', ' Drama']",PG-13,96,61.0,47.0
2182,tt1978532,/title/tt1978532/,Someone Marry Barry,2014,['Comedy'],Not Rated,87,58.0,52.0
2183,tt1532503,/title/tt1532503/,Beginners,2010,"['Comedy', ' Drama', ' Romance']",R,105,72.0,
2184,tt9354944,/title/tt9354944/,Jexi,2019,"['Comedy', ' Romance', ' Sci-Fi']",R,84,60.0,
2185,t14490832,/title/tt14490832/,Gone Mom,2021,"['Drama', ' Crime']",TV-14,88,62.0,
2186,tt6267600,/title/tt6267600/,Butter,2020,"['Comedy', ' Drama', ' Romance']",PG-13,111,54.0,45.0
2187,tt0427543,/title/tt0427543/,A Million Little Pieces,2018,['Drama'],R,113,62.0,45.0
2188,t11737466,/title/tt11737466/,American Insurrection,2021,['Drama'],R,115,24.0,
2189,tt1763264,/title/tt1763264/,No One Lives,2012,"['Horror', ' Thriller']",R,86,59.0,
2190,tt2032572,/title/tt2032572/,USS Indianapolis: Men of Courage,2016,"['Action', ' Drama', ' History']",R,128,52.0,
2191,tt8305852,/title/tt8305852/,All My Life,2020,"['Drama', ' Romance']",PG-13,91,63.0,
2192,tt2649554,/title/tt2649554/,Midnight Special,2016,"['Drama', ' Mystery', ' Sci-Fi']",PG-13,112,66.0,
2193,tt3212232,/title/tt3212232/,I Am Wrath,2016,"['Action', ' Thriller']",R,92,54.0,
2194,tt5451690,/title/tt5451690/,American Satan,2017,"['Drama', ' Music', ' Thriller']",R,111,55.0,
2195,tt6439792,/title/tt6439792/,Locked In,2021,"['Crime', ' Drama', ' Thriller']",R,90,41.0,
2196,t10793644,/title/tt10793644/,The Vigil,2019,"['Horror', ' Mystery', ' Thriller']",PG-13,89,58.0,
2197,tt5688996,/title/tt5688996/,Alex Strangelove,2018,"['Comedy', ' Drama', ' Romance']",TV-MA,99,63.0,
2198,tt2404465,/title/tt2404465/,Troop Zero,2019,"['Comedy', ' Drama', ' Family']",PG,94,68.0,58.0
2199,tt5822564,/title/tt5822564/,The Kitchen,2019,"['Action', ' Crime', ' Drama']",R,102,55.0,
2200,t13352838,/title/tt13352838/,Break Every Chain,2021,"['Biography', ' Drama']",,103,42.0,
2201,tt5259822,/title/tt5259822/,Tesla,2020,"['Biography', ' Drama']",PG-13,102,51.0,
2202,tt7737734,/title/tt7737734/,The Other Lamb,2019,"['Drama', ' Horror', ' Mystery']",Unrated,96,52.0,
2203,tt1535616,/title/tt1535616/,The Divide,2011,"['Drama', ' Horror', ' Sci-Fi']",R,112,58.0,
2204,tt6196936,/title/tt6196936/,The Kill Team,2019,"['Action', ' Biography', ' Drama']",R,87,60.0,60.0
2205,tt2366608,/title/tt2366608/,Lost River,2014,"['Drama', ' Fantasy', ' Mystery']",R,95,57.0,42.0
2206,tt2364841,/title/tt2364841/,Runner Runner,2013,"['Crime', ' Thriller']",R,88,56.0,
2207,tt2334871,/title/tt2334871/,Snatched,2017,"['Action', ' Adventure', ' Comedy']",R,90,46.0,45.0
2208,tt3385524,/title/tt3385524/,Stan & Ollie,2018,"['Biography', ' Comedy', ' Drama']",PG,98,72.0,
2209,t13507778,/title/tt13507778/,No Man of God,2021,"['Biography', ' Crime', ' Drama']",,100,64.0,
2210,t14402926,/title/tt14402926/,"Batman: The Long Halloween, Part Two",2021,"['Animation', ' Action', ' Crime']",R,87,71.0,
2211,tt1731701,/title/tt1731701/,Barely Lethal,2015,"['Action', ' Comedy']",PG-13,96,54.0,44.0
2212,tt1885299,/title/tt1885299/,Lucky Them,2013,"['Comedy', ' Drama']",R,97,61.0,
2213,tt4030600,/title/tt4030600/,The Bye Bye Man,2017,"['Drama', ' Fantasy', ' Horror']",PG-13,96,43.0,
2214,tt1389096,/title/tt1389096/,Stand Up Guys,2012,"['Comedy', ' Crime', ' Thriller']",R,95,64.0,41.0
2215,t10324122,/title/tt10324122/,Secret Society of Second Born Royals,2020,"['Action', ' Adventure', ' Comedy']",TV-PG,99,49.0,
2216,tt1409004,/title/tt1409004/,Bloomington,2010,['Drama'],Not Rated,83,58.0,
2217,tt6000478,/title/tt6000478/,"Roman J. Israel, Esq.",2017,"['Crime', ' Drama', ' Thriller']",PG-13,122,65.0,58.0
2218,tt1663207,/title/tt1663207/,Life of Crime,2013,"['Comedy', ' Crime']",R,98,58.0,60.0
2219,tt6060444,/title/tt6060444/,The Paper Tigers,2020,"['Action', ' Comedy']",PG-13,108,63.0,
2220,tt3319730,/title/tt3319730/,The Mercy,2018,"['Adventure', ' Biography', ' Drama']",Not Rated,112,60.0,60.0
2221,tt1680045,/title/tt1680045/,360,2011,"['Drama', ' Romance', ' Thriller']",R,110,61.0,43.0
2222,tt6272854,/title/tt6272854/,Foxhole,2021,"['Drama', ' War']",,95,45.0,
2223,tt7558302,/title/tt7558302/,Lying and Stealing,2019,"['Crime', ' Drama']",R,100,54.0,50.0
2224,tt4058836,/title/tt4058836/,I Spit on Your Grave: Deja Vu,2019,"['Horror', ' Thriller']",Not Rated,148,24.0,
2225,tt5825380,/title/tt5825380/,Wonder Wheel,2017,"['Drama', ' Romance']",PG-13,101,62.0,45.0
2226,t13322120,/title/tt13322120/,American Sicario,2021,"['Action', ' Crime', ' Drama']",R,101,60.0,
2227,tt6952960,/title/tt6952960/,The Kindergarten Teacher,2018,"['Drama', ' Thriller']",R,96,67.0,
2228,tt1126618,/title/tt1126618/,Morning Glory,2010,"['Comedy', ' Drama', ' Romance']",PG-13,107,65.0,57.0
2229,tt2869728,/title/tt2869728/,Ride Along 2,2016,"['Action', ' Comedy', ' Crime']",PG-13,102,58.0,
2230,tt3844362,/title/tt3844362/,The Overnight,2015,"['Comedy', ' Mystery']",R,79,61.0,
2231,t11348542,/title/tt11348542/,Agnes,2021,"['Drama', ' Horror']",,93,39.0,
2232,tt1421051,/title/tt1421051/,Somewhere,2010,"['Comedy', ' Drama']",R,97,63.0,
2233,tt4781612,/title/tt4781612/,Imperium,2016,"['Biography', ' Crime', ' Drama']",R,109,65.0,
2234,tt8510350,/title/tt8510350/,Satanic Panic,2019,"['Comedy', ' Horror']",Not Rated,85,56.0,51.0
2235,tt1648179,/title/tt1648179/,Here Comes the Boom,2012,"['Action', ' Comedy', ' Sport']",PG,105,64.0,40.0
2236,tt9271164,/title/tt9271164/,Only Mine,2019,"['Drama', ' Thriller']",TV-14,87,46.0,
2237,tt1931435,/title/tt1931435/,The Big Wedding,2013,"['Comedy', ' Drama', ' Romance']",R,89,56.0,
2238,tt6445414,/title/tt6445414/,The Coldest Game,2019,"['History', ' Sport', ' Thriller']",TV-MA,102,62.0,
2239,tt4645330,/title/tt4645330/,Denial,2016,"['Biography', ' Drama']",PG-13,109,67.0,
2240,tt2006295,/title/tt2006295/,The 33,2015,"['Biography', ' Drama', ' History']",PG-13,127,68.0,55.0
2241,tt7448180,/title/tt7448180/,The Debt Collector,2018,"['Action', ' Comedy']",Not Rated,95,58.0,
2242,tt3070936,/title/tt3070936/,Shrek the Musical,2013,"['Comedy', ' Family', ' Fantasy']",TV-G,130,69.0,
2243,tt6914122,/title/tt6914122/,Resistance,2020,"['Biography', ' Drama', ' History']",R,120,64.0,53.0
